Event#,Sequence,Designation, ConsensusConsensus,Parsimony O,Conflict,SubPhPr,TreeSubDist,OuCheck,TreeSubPhPr,TreePhPr,PhPr,TrpScore,dMax(VisRD),DistRank,O:E,SubDist,Parsimony I,SetDistT,SetDistP,O:E Dist,
 427,MW684820/NA/Chicken-NLD-2019-V-M-033-astro-3/Gallus-gallus-domesticus-(broiler)/2019,MinorParent, 8.76350445828814, 0, 1, 10, 10, 5, 4, 14, 8, 0, 6.89394897806022, 0, 4, 2, 0, 0, 0, 0,
 428,PP871808/NA/astro-vt-90/Gallus-gallus/2015,Recombinant, 13.8598219254639, 20, 10, 5, 0, 5, 0, 0, 8, 4, 8.70335281054139, .225563909774436, 4, 1, 20, 2.5, 5, 0,
 428,MN307114/NA/AstV-HN01-Goose-0103-18/goose/2018,MajorParent, 9.3263380657565, 0, 0, 10, 10, 5, 8, 18, 0, 0, 4.26862710824766, 0, 4, 2, 0, 5, 0, 0,
 428,OM469232/NA/ANV-PB7-HI6-Switzerland-2019/Gallus-gallus-domesticus-(broiler)/2019,MinorParent, 6.81384000877956, 10, 10, 0, 0, 5, 0, 0, 4, 8, 7.02802008121095, .275689223057644, 4, 0, 10, 0, 0, 0,
 429,OM469232/NA/ANV-PB7-HI6-Switzerland-2019/Gallus-gallus-domesticus-(broiler)/2019,Recombinant, 21.2172522877472, 20, 10, 10, 5, 10, 8, 18, 8, 8, 7.08546209328275, .6265664160401, 4, 0, 20, 5, 5, 20,
 429,OM469233/NA/ANV-PB11-HI6-Switzerland-2019/Gallus-gallus-domesticus-(broiler)/2019,MajorParent, 4.11715562674867, 10, 0, 5, 0, 0, 0, 0, 4, 4, 6.75942298754825, .12531328320802, 0, 2, 10, 2.5, 0, 0,
 429,AB033998/NA/NA/NA/NA,MinorParent, 4.66559208550409, 0, 5, 0, 10, 0, 4, 14, 0, 0, 6.155114919169, 0, 0, 1, 0, 0, 0, 15,
 430,KT946723/NA/D11-336-2-HK/spotted-dove/NA,Recombinant, 12.960623066357, 20, 1, 5, 0, 5, 0, 0, 4, 8, 6.38762416930989, 0, 4, 2, 20, 5, 0, 0,
 430,KT946718/NA/D11-139-HK/house-crow/NA,MajorParent, 9.80724482208386, 10, 1, 10, 0, 5, 0, 0, 8, 0, 6.54547404845445, .12531328320802, 4, 0, 10, 2.5, 0, 0,
 430,AB033998/NA/NA/NA/NA,MinorParent, 7.23213211155914, 0, 1, 0, 0, 5, 0, 0, 0, 4, 7.06690178223567, .050125313283208, 4, 1, 0, 0, 5, 0,
 431,MN127953/NA/NA/goose/2019,Recombinant, 19.1890579606136, 20, 10, 10, 0, 5, 0, 0, 8, 8, 7.03045764435424, 0, 2, 2, 20, 5, 5, 20,
 431,MN127956/NA/NA/goose/2018,MajorParent, 6.15922129088833, 0, 10, 5, 0, 5, 0, 0, 4, 4, 6.40296089710285, 0, 0, 1, 20, 0, 0, 0,
 431,OP621337/NA/NA/goose/2018,MinorParent, 4.65172074849812, 0, 0, 0, 0, 5, 0, 0, 0, 0, 6.56658145854291, .401002506265664, 4, 0, 0, 2.5, 5, 15,
 432,OR924086/NA/NA/Duck/2021,Recombinant, 20.0969011441815, 20, 1, 0, 0, 5, 0, 0, 0, 8, 8.77584855842881, .525, 4, 0, 20, 0, 0, 0,
 432,OR924088/NA/NA/Duck/2021,MajorParent, 6.47080839820038, 0, 1, 0, 0, 5, 0, 0, 0, 4, 5.55002501844838, 9.375, 4, 0, 10, 0, 5, 0,
 432,OR902760/NA/NA/goose/2023,MinorParent, 3.43229045761813, 0, 1, 0, 0, 5, 0, 0, 0, 0, 5.67412642312281, 0, 4, 0, 0, 0, 0, 0,
 433,MN920671/NA/ytb089ast01/NA/2018,Recombinant, 13.2706844129561, 20, 10, 0, 0, 5, 0, 0, 0, 4, 6.92298290486255, 0, 4, 2, 20, 5, 5, 0,
 433,OQ986607/NA/GEIG/NA/2021,MajorParent, 4.72773234627665, 0, 0, 10, 0, 5, 0, 0, 8, 0, 5.46664686811204, 4.225, 4, 1, 0, 2.5, 0, 0,
 433,MN920669/NA/ybb150ast01/NA/2018,MinorParent, 12.0015832407672, 10, 10, 5, 0, 5, 0, 0, 4, 8, 7.61037022702541, 0, 4, 0, 10, 0, 0, 0,
 434,JF832365/NA/4175/Gallus-gallus/2006,Recombinant, 14.8020248954455, 20, 10, 5, 10, 0, 0, 0, 4, 8, 8.70095766786104, 0, 4, 1, 20, 2.5, 0, 20,
 434,KY038163/NA/CAstV-INDIA-ANAND-2016/chicken/2016,MajorParent, 9.39019391192755, 10, 10, 10, 5, 0, 0, 18, 8, 4, 5.18850698845016, 0, 0, 2, 10, 5, 0, 15,
 434,MW588064/NA/NA/NA/NA,MinorParent, 5.80778119262694, 0, 0, 0, 0, 10, 8, 14, 0, 0, 6.1105353436888, .025, 2, 0, 0, 0, 0, 0,
 435,KF753804/NA/NA/NA/2012,Recombinant, 18.3287073658692, 20, 10, 10, 0, 5, 0, 0, 8, 8, 7.15427562696433, 0, 0, 1, 20, 5, 5, 15,
 435,KF753805/NA/NA/NA/2012,MajorParent, 9.20230331562738, 10, 5, 5, 0, 5, 0, 0, 4, 4, 5.90666712403108, 4.175, 4, 2, 20, 0, 0, 20,
 435,MN127959/NA/NA/goose/2018,MinorParent, 2.46898931850341, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.93905724900459, .275, 2, 0, 0, 2.5, 5, 0,
 436,OP621335/NA/NA/goose/2021,Recombinant, 20.233163051285, 20, 10, 10, 10, 0, 8, 18, 8, 8, 7.59976802182768, 3.55, 4, 2, 20, 5, 0, 20,
 436,OR906208/NA/HNxy2111/goose/2021,MajorParent, 6.3764573169693, 0, 0, 0, 5, 10, 4, 14, 4, 4, 6.59749908420767, 1.2, 0, 1, 0, 2.5, 0, 15,
 436,OP621334/NA/NA/goose/2019,MinorParent, 3.39037963174571, 10, 10, 5, 0, 0, 0, 0, 0, 0, 5.80273289396465, 0, 2, 0, 10, 0, 0, 0,
 437,FJ919228/NA/NA/duck/NA,Recombinant, 16.853069979116, 20, 1, 10, 10, 5, 8, 18, 8, 8, 6.52613131656853, 0, 4, 2, 20, 2.5, 0, 0,
 437,OR351273/NA/JS202103/Gallus-gallus/2021,MajorParent, 1.84509143549084, 0, 1, 0, 0, 5, 0, 0, 0, 0, 6.20605310839451, .45, 4, 0, 0, 5, 0, 0,
 437,OR134520/NA/NA/Muscovy-duck/2022,MinorParent, 11.3018385853932, 10, 1, 5, 5, 5, 4, 14, 4, 4, 7.26781557503696, .325, 4, 1, 10, 0, 0, 0,
 438,MT137999/NA/coa196ast1/NA/2018,Recombinant, 13.5440020808334, 20, 1, 0, 0, 0, 0, 0, 0, 4, 7.23014658130617, 0, 4, 0, 20, 0, 0, 15,
 438,MT137996/NA/cfe153ast01/NA/2018,MajorParent, 10.9994548200975, 20, 1, 0, 0, 10, 0, 0, 0, 8, 6.02986235462078, 0, 0, 0, 20, 0, 0, 0,
 438,OQ986608/NA/RHFU/NA/2021,MinorParent, 5.45654309906907, 0, 1, 0, 0, 0, 0, 0, 0, 0, 6.73999106407305, 0, 2, 0, 0, 0, 0, 20,
 439,OR924090/NA/NA/Goose/2021,Recombinant, 17.2916169710392, 20, 1, 10, 5, 5, 8, 18, 8, 4, 7.81546118551991, 5.56390977443609, 4, 2, 20, 5, 0, 0,
 439,OR902760/NA/NA/goose/2023,MajorParent, 10.3975142172955, 20, 1, 5, 0, 5, 4, 14, 4, 8, 6.92110453452229, 5.41353383458647, 4, 0, 20, 0, 0, 0,
 439,MW846319/NA/CAstV-Chicken-CHN-2020-GD202013/chicken/2020,MinorParent, 2.31086881166526, 0, 1, 0, 10, 5, 0, 0, 0, 0, 5.2634342799578, 0, 4, 1, 0, 2.5, 0, 0,
 440,OR907125/NA/NA/Duck/2023,Recombinant, 14.9548923094531, 0, 10, 10, 10, 5, 8, 0, 8, 8, 6.8071928377983, 1.05263157894737, 4, 2, 10, 5, 5, 20,
 440,OR907126/NA/NA/Duck/2023,MajorParent, 7.84126854143094, 10, 0, 5, 5, 5, 4, 18, 4, 4, 6.47511951504708, 0, 2, 1, 0, 2.5, 0, 15,
 440,KJ020899/NA/NA/duck/2013,MinorParent, 7.20383914911592, 20, 10, 0, 0, 0, 0, 14, 0, 0, 6.71768764715462, 0, 0, 0, 20, 0, 0, 0,
 441,PV093018/NA/NA/Neogale-vison/2023,Recombinant, 16.8351033421289, 0, 1, 0, 0, 5, 0, 0, 0, 8, 7.55584102902526, 0, 4, 0, 0, 0, 5, 0,
 441,PV093019/NA/NA/Neogale-vison/2023,MajorParent, 7.3697113002554, 0, 1, 0, 0, 5, 0, 0, 0, 8, 6.32004729084281, 0, 4, 0, 0, 0, 0, 0,
 441,OM469232/NA/ANV-PB7-HI6-Switzerland-2019/Gallus-gallus-domesticus-(broiler)/2019,MinorParent, 5.79518535761574, 0, 1, 0, 0, 5, 0, 0, 0, 8, 6.12411168013193, 0, 4, 0, 0, 0, 0, 0,
 442,OQ986606/NA/GEIG/NA/2021,Recombinant, 21.6637992091174, 20, 1, 10, 10, 5, 8, 18, 8, 0, 8.50335659765013, .350877192982456, 4, 2, 20, 5, 5, 0,
 442,PV793829/NA/AstroviridaeGoosefe94/Anser-sp-/2024,MajorParent, 2.80917998369154, 0, 1, 0, 0, 5, 0, 0, 0, 8, 5.92484952777295, 0, 4, 0, 0, 0, 0, 0,
 442,OM200916/NA/NA/goslings/2019,MinorParent, 5.52702080719103, 10, 1, 5, 0, 5, 0, 0, 4, 4, 5.57179387457691, .325814536340852, 4, 1, 10, 2.5, 0, 0,
 443,OR906207/NA/HNxy2106/goose/2021,Recombinant, 21.9317573050807, 20, 10, 10, 0, 10, 0, 0, 8, 8, 9.32334922793209, 6.79197994987469, 4, 1, 20, 5, 5, 20,
 443,MW505487/NA/NA/goose/2019,MajorParent, 2.88558547355577, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5.38319725154627, 0, 0, 0, 0, 0, 0, 15,
 443,EU143845/NA/NA/NA/NA,MinorParent, 5.18265722136351, 10, 10, 5, 0, 0, 0, 0, 4, 0, 5.29345352052164, .526315789473684, 0, 2, 10, 2.5, 0, 0,
 444,MW385412/NA/NA/Crow/2017,Recombinant, 18.5969139282179, 20, 1, 10, 0, 10, 0, 0, 8, 8, 8.0240255625004, .526315789473684, 4, 0, 20, 2.5, 0, 20,
 444,OM469233/NA/ANV-PB11-HI6-Switzerland-2019/Gallus-gallus-domesticus-(broiler)/2019,MajorParent, 8.33809009622853, 10, 1, 5, 5, 0, 4, 14, 4, 4, 6.17892497659011, 0, 0, 2, 10, 5, 0, 0,
 444,MK746105/NA/AAstV-Chicken-CHN-2017-NJ1701/chicken/2017,MinorParent, 3.0649959755536, 0, 1, 0, 10, 0, 8, 18, 0, 0, 5.79704946090949, 0, 2, 1, 0, 0, 0, 15,
 445,MN307119/NA/AstV-HB02-Goose-0310-19/goose/2019,Recombinant, 12.3823285612064, 20, 10, 10, 0, 0, 8, 18, 8, 4, 7.7983063350383, 0, 0, 0, 20, 2.5, 5, 0,
 445,PQ308726/NA/GAstV-GDFS-Goose-2024/goose/2024,MajorParent, 5.30002822318452, 0, 0, 0, 5, 10, 0, 0, 0, 8, 5.49525824213834, .301507537688442, 4, 1, 0, 0, 0, 20,
 445,MN307116/NA/AstV-AH02-Goose-0715-18/goose/2018,MinorParent, 12.3176432156091, 20, 10, 5, 10, 0, 4, 14, 4, 0, 6.70643542282335, 0, 2, 2, 20, 5, 5, 15,
 446,OM066892/NA/AAstV-Goose-CHN-2021-HR2105-1/goose/2021,Recombinant, 21.8069105328652, 20, 10, 10, 10, 10, 8, 18, 8, 8, 8.78153753025751, 1.2531328320802, 4, 2, 20, 5, 0, 20,
 446,OL963558/NA/JSW10/goose/2020,MajorParent, 2.03266897399983, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5.50303722243141, .325814536340852, 0, 1, 0, 2.5, 0, 15,
 446,ON382520/NA/GAstV-GD2102/goose/2021,MinorParent, 6.160420493135, 10, 10, 5, 5, 0, 4, 14, 4, 0, 5.71542524731108, .150375939849624, 2, 0, 10, 0, 0, 0,
 447,KT946718/NA/D11-139-HK/house-crow/NA,Recombinant, 14.062470174824, 20, 1, 0, 0, 10, 0, 0, 0, 8, 6.17161800640034, .37593984962406, 4, 2, 20, 5, 5, 20,
 447,OQ986607/NA/GEIG/NA/2021,MajorParent, 14.0049586374767, 20, 1, 10, 0, 0, 0, 0, 8, 4, 7.67606025959071, 0, 0, 0, 20, 0, 0, 15,
 447,OM469229/NA/ANV-PB23-SI7-Switzerland-2019/Gallus-gallus-domesticus-(broiler)/2019,MinorParent, 1.9325711876993, 0, 1, 5, 0, 0, 0, 0, 4, 0, 6.15232173400895, 0, 2, 1, 0, 2.5, 0, 0,
 448,PV093022/NA/NA/Neogale-vison/2023,Recombinant, 10.5377209119849, 20, 1, 5, 0, 5, 4, 14, 4, 4, 6.56888898092923, .452261306532663, 4, 1, 20, 2.5, 5, 0,
 448,HM029238/NA/NA/chicken/2009,MajorParent, 9.5384998179438, 20, 1, 0, 0, 5, 0, 0, 0, 8, 6.95932334025432, .351758793969849, 4, 2, 20, 5, 0, 0,
 448,EU143845/NA/NA/NA/NA,MinorParent, 9.92377927007128, 0, 1, 10, 10, 5, 8, 18, 8, 0, 6.47178767881645, 0, 4, 0, 0, 0, 0, 0,
 449,MW588062/NA/NA/NA/NA,Recombinant, 13.0075533333048, 10, 10, 0, 0, 5, 0, 0, 0, 0, 6.67437311095623, 0, 4, 0, 20, 0, 0, 15,
 449,PP352010/NA/Hunan-CHN-2022/Pelophylax-nigromaculatus/2022,MajorParent, 10.43923444533, 0, 0, 0, 0, 5, 0, 0, 0, 8, 6.71984048629278, .150753768844221, 2, 0, 0, 0, 0, 20,
 449,PV793826/NA/AstroviridaeCranefe67/Leucogeranus-leucogeranus/2024,MinorParent, 6.55321222136521, 20, 5, 0, 0, 5, 0, 0, 0, 4, 6.60578640275099, .175879396984925, 0, 0, 0, 0, 0, 0,
 450,Y15936/NA/NA/turkey/NA,Recombinant, 17.4204498115664, 10, 10, 10, 0, 10, 0, 0, 8, 8, 7.25053102079623, 0, 4, 2, 10, 2.5, 0, 20,
 450,AB033998/NA/NA/NA/NA,MajorParent, 9.66885579962588, 20, 10, 0, 0, 0, 0, 0, 4, 4, 6.90051802706316, .577889447236181, 0, 1, 20, 5, 0, 0,
 450,KY038163/NA/CAstV-INDIA-ANAND-2016/chicken/2016,MinorParent, 2.91069438880772, 0, 0, 5, 0, 0, 0, 0, 0, 0, 5.84895095214061, 0, 2, 0, 0, 0, 0, 15,
 451,MG599917/NA/NA/Gekko-similignum/NA,Recombinant, 16.247129841764, 20, 1, 0, 0, 5, 0, 0, 0, 8, 7.73220501893688, 0, 4, 0, 20, 0, 0, 0,
 451,OR286522/NA/SDAU2022-1/chicken/2022,MajorParent, 2.60819349956884, 0, 1, 0, 0, 5, 0, 0, 0, 0, 6.17079969732679, 0, 4, 0, 0, 0, 0, 0,
 451,MZ375139/NA/3PE-RDRP-2/Phrynocephalus-erythrurus/2020,MinorParent, 11.1446766586671, 20, 1, 0, 0, 5, 0, 0, 0, 8, 6.09699528373633, 0, 4, 0, 20, 0, 0, 0,
 452,PP871786/NA/astro-vt-68/Gallus-gallus/2014,Recombinant, 14.5967964853543, 20, 1, 0, 0, 5, 0, 0, 0, 8, 6.36030570710767, 0, 4, 0, 20, 0, 0, 0,
 452,MK096774/NA/PasAstV-2/Passeriformes/2016,MajorParent, 4.10577784856497, 0, 1, 0, 0, 5, 0, 0, 0, 0, 6.69682991749754, 9.17085427135678, 4, 0, 0, 0, 0, 0,
 452,AB033998/NA/NA/NA/NA,MinorParent, 11.2974256660807, 0, 1, 0, 0, 5, 0, 0, 0, 4, 6.94286437539479, .326633165829146, 4, 0, 10, 0, 0, 0,
 453,OR924086/NA/NA/Duck/2021,Recombinant, 15.9407754003125, 20, 1, 10, 0, 10, 0, 0, 8, 8, 6.54275623258851, .326633165829146, 4, 2, 20, 2.5, 0, 15,
 453,OR907129/NA/NA/Duck/2023,MajorParent, 8.07321860306067, 0, 1, 5, 0, 0, 0, 0, 4, 4, 6.87316076201921, .50251256281407, 0, 1, 0, 5, 5, 20,
 453,OR924089/NA/NA/Duck/2021,MinorParent, 5.98600599662683, 20, 1, 0, 0, 0, 0, 0, 0, 0, 6.58408300539228, .150753768844221, 2, 0, 20, 0, 0, 0,
 454,OR924088/NA/NA/Duck/2021,Recombinant, 13.4245950173179, 20, 0, 10, 0, 5, 0, 0, 8, 8, 6.80317888132707, 0, 4, 0, 10, 5, 0, 0,
 454,OR924087/NA/NA/Duck/2021,MajorParent, 11.0986212380771, 10, 10, 5, 0, 5, 0, 0, 4, 4, 6.66454438875124, .879396984924623, 0, 2, 20, 2.5, 0, 15,
 454,KJ020899/NA/NA/duck/2013,MinorParent, 5.47678374460506, 0, 10, 0, 0, 5, 0, 0, 0, 0, 6.53227672992168, 1.08040201005025, 4, 1, 0, 0, 0, 20,
 455,OR924087/NA/NA/Duck/2021,Recombinant, 13.4426809208379, 0, 10, 10, 0, 5, 4, 14, 8, 4, 7.98142406594627, 1.08040201005025, 0, 2, 20, 2.5, 0, 15,
 455,OR924086/NA/NA/Duck/2021,MajorParent, 4.87775848316484, 10, 0, 0, 10, 5, 0, 0, 0, 8, 6.25740961534656, 0, 2, 0, 0, 5, 0, 0,
 455,KJ020899/NA/NA/duck/2013,MinorParent, 11.6795605959972, 20, 0, 5, 5, 5, 8, 18, 4, 0, 5.76116631870717, 0, 4, 1, 20, 0, 0, 20,
 456,PP352010/NA/Hunan-CHN-2022/Pelophylax-nigromaculatus/2022,Recombinant, 14.3780377339361, 20, 1, 10, 0, 10, 4, 14, 8, 8, 5.08220752819957, .326633165829146, 4, 1, 20, 2.5, 0, 20,
 456,OM273306/NA/NA/goose/2021,MajorParent, 3.97918399505766, 0, 1, 0, 10, 0, 0, 0, 0, 4, 7.46024128432181, 0, 2, 0, 0, 0, 0, 0,
 456,KT886453/NA/CAstV-Poland-G059-2014/Gallus-gallus/2014,MinorParent, 11.6427782710062, 20, 1, 5, 5, 0, 8, 18, 4, 0, 7.45755118747862, 0, 0, 2, 20, 5, 0, 15,
 457,PP352010/NA/Hunan-CHN-2022/Pelophylax-nigromaculatus/2022,Recombinant, 16.369747470856, 20, 1, 10, 0, 5, 8, 18, 8, 4, 6.78991157627438, 0, 0, 2, 20, 5, 5, 20,
 457,MN127958/NA/NA/goose/2018,MajorParent, 6.71900927904869, 0, 1, 0, 5, 5, 0, 0, 0, 8, 7.86984511024903, 0, 2, 0, 0, 0, 0, 15,
 457,OP169001/NA/AAstV-Chicken-CHN-2021-HA2101/chicken/2021,MinorParent, 6.91124325009528, 10, 1, 5, 10, 5, 4, 14, 4, 0, 5.34024331347659, 0, 4, 1, 10, 2.5, 0, 0,
 458,PP711188/NA/Hplan-A-304122/Heteronotia-planiceps/2017,Recombinant, 10.7210409628137, 20, 1, 10, 0, 0, 0, 0, 8, 0, 4.93755437061737, 0, 2, 0, 20, 0, 0, 0,
 458,OL982613/NA/XSSH/goose/2020,MajorParent, 10.6440767364678, 0, 1, 5, 0, 0, 0, 0, 4, 4, 7.92830773962867, 1.20603015075377, 0, 1, 0, 2.5, 0, 20,
 458,OR134523/NA/NA/Muscovy-duck/2022,MinorParent, 8.63488230071848, 0, 1, 0, 0, 10, 0, 0, 0, 8, 7.13413788975396, 1.60804020100503, 4, 2, 0, 5, 0, 15,
 459,OQ986607/NA/GEIG/NA/2021,Recombinant, 10.5844237253175, 0, 1, 10, 5, 5, 4, 14, 8, 4, 7.14616861627434, 0, 4, 2, 0, 5, 0, 0,
 459,EU143845/NA/NA/NA/NA,MajorParent, 10.2934576233189, 20, 1, 0, 10, 5, 8, 18, 0, 0, 5.83298810538529, .251256281407035, 4, 0, 10, 0, 0, 0,
 459,KT946720/NA/D11-515-HK/house-crow/NA,MinorParent, 9.12211865136357, 10, 1, 5, 0, 5, 0, 0, 4, 8, 7.02084327834036, .276381909547739, 4, 1, 20, 2.5, 0, 0,
 460,OL853843/NA/HLJ/goose/2019,Recombinant, 13.5084464487761, 20, 1, 0, 0, 5, 0, 0, 0, 0, 6.68857211607732, 0, 4, 0, 20, 0, 0, 0,
 460,MK096774/NA/PasAstV-2/Passeriformes/2016,MajorParent, 10.19441598826, 0, 1, 0, 0, 5, 0, 0, 0, 4, 7.55449967972087, .201005025125628, 4, 0, 0, 0, 0, 0,
 460,OM200916/NA/NA/goslings/2019,MinorParent, 6.2971375629639, 10, 1, 0, 0, 5, 0, 0, 0, 8, 5.7569282042018, .0251256281407035, 4, 0, 0, 0, 0, 0,
 461,OQ986606/NA/GEIG/NA/2021,Recombinant, 11.2090489825077, 10, 1, 5, 5, 5, 0, 18, 8, 8, 6.61193941093614, .150753768844221, 4, 1, 10, 2.5, 5, 0,
 461,MK096774/NA/PasAstV-2/Passeriformes/2016,MajorParent, 7.72153886711162, 0, 1, 10, 10, 5, 8, 14, 0, 8, 6.38623399353742, .728643216080402, 4, 0, 0, 0, 0, 0,
 461,OQ986609/NA/RHFU/NA/2021/reverse,MinorParent, 11.0694121503807, 20, 1, 0, 0, 5, 0, 0, 4, 0, 7.00182659552644, .276381909547739, 4, 2, 20, 5, 5, 0,
 462,OQ986609/NA/RHFU/NA/2021/reverse,Recombinant, 14.0559892235899, 20, 1, 0, 0, 5, 0, 0, 0, 0, 6.68554504030825, 0, 4, 0, 20, 0, 0, 0,
 462,KT946719/NA/D11-467-HK/house-crow/NA,MajorParent, 5.81767608990222, 0, 1, 0, 0, 5, 0, 0, 0, 8, 6.6701480585013, .829145728643216, 4, 0, 0, 0, 5, 0,
 462,MK096775/NA/PasAstV-3/Passeriformes/2016,MinorParent, 10.1263346865079, 20, 1, 0, 0, 5, 0, 0, 0, 0, 6.64430690119045, .678391959798995, 4, 0, 20, 0, 0, 0,
 463,KX397576/NA/CkP5/chicken/NA,Recombinant, 12.9451359374338, 20, 1, 10, 0, 5, 0, 0, 8, 0, 6.51665851518251, .100502512562814, 4, 2, 20, 5, 5, 0,
 463,MW684830/NA/Chicken-NLD-2019-V-M-046-astro-12/Gallus-gallus-domesticus-(broiler)/2019,MajorParent, 12.4584936637068, 20, 1, 0, 0, 5, 0, 0, 0, 0, 7.2642659857739, .577889447236181, 4, 1, 20, 0, 0, 0,
 463,MT789777/NA/CAstV-CA-AB-Chicken-14-1235d-14/chicken/2014,MinorParent, 4.59637039885939, 0, 1, 5, 0, 5, 0, 0, 4, 8, 6.21907549904359, .0251256281407035, 4, 0, 0, 2.5, 0, 0,
 464,PV793827/NA/AstroviridaeCranefe81/Leucogeranus-leucogeranus/2024,Recombinant, 11.4025997606481, 0, 1, 10, 10, 0, 8, 18, 8, 0, 7.47838072040829, 0, 2, 0, 0, 0, 0, 15,
 464,PP478075/NA/PL-pigeon-4a-2023/carrier-pigeon/2023,MajorParent, 7.71017726541181, 20, 1, 0, 5, 0, 4, 14, 0, 4, 6.66943514741222, .226700251889169, 0, 2, 20, 2.5, 0, 0,
 464,OM469230/NA/ANV-PB31-SI19-Switzerland-2019/Gallus-gallus-domesticus-(broiler)/2019,MinorParent, 10.8872229739401, 20, 1, 5, 0, 10, 0, 0, 4, 8, 5.85218413217949, 0, 4, 1, 20, 5, 0, 20,
 465,OM469232/NA/ANV-PB7-HI6-Switzerland-2019/Gallus-gallus-domesticus-(broiler)/2019,Recombinant, 18.5250769531298, 20, 0, 0, 0, 0, 0, 0, 0, 8, 9.09048223961345, 3.04785894206549, 4, 0, 20, 0, 0, 20,
 465,OM469233/NA/ANV-PB11-HI6-Switzerland-2019/Gallus-gallus-domesticus-(broiler)/2019,MajorParent, 8.14898323335769, 10, 0, 0, 0, 10, 0, 0, 0, 4, 5.06696159570819, 3.12342569269521, 2, 0, 0, 0, 0, 15,
 465,MK096775/NA/PasAstV-3/Passeriformes/2016,MinorParent, 3.3259398135125, 0, 10, 0, 0, 0, 0, 0, 0, 0, 5.84255616467837, 0, 0, 0, 0, 0, 0, 0,
 466,MK096774/NA/PasAstV-2/Passeriformes/2016,Recombinant, 11.1338459263691, 20, 1, 0, 0, 5, 0, 0, 0, 4, 7.43194736066888, .151133501259446, 4, 0, 0, 0, 0, 0,
 466,PP966939/NA/GZ2301/goose/2023,MajorParent, 10.4355266040463, 20, 1, 0, 0, 5, 0, 0, 0, 0, 6.26530873747609, 0, 0, 0, 20, 0, 0, 15,
 466,OM200916/NA/NA/goslings/2019,MinorParent, 8.43062746958464, 0, 1, 0, 0, 5, 0, 0, 0, 8, 6.30274390185503, 0, 0, 0, 10, 0, 0, 20,
 467,MW588064/NA/NA/NA/NA,Recombinant, 16.9173933501545, 20, 1, 10, 10, 5, 8, 18, 8, 8, 5.67023917914493, 0, 4, 0, 20, 2.5, 0, 15,
 467,OR907133/NA/NA/Goose/2023,MajorParent, 8.428694345544, 10, 1, 5, 5, 5, 4, 14, 4, 0, 4.76559478004362, .806045340050378, 0, 2, 10, 5, 5, 20,
 467,MW505486/NA/NA/goose/2019,MinorParent, 4.65391230430154, 0, 1, 0, 0, 5, 0, 0, 0, 4, 9.56416604081145, 1.36020151133501, 4, 1, 0, 0, 0, 0,
 468,MW826371/NA/XZN01/bird/2018,Recombinant, 11.5672432967418, 20, 1, 5, 0, 5, 0, 0, 4, 8, 6.84515898565552, 0, 4, 1, 20, 2.5, 0, 0,
 468,OM273305/NA/NA/goose/2021,MajorParent, 7.84231792179482, 0, 1, 0, 10, 5, 8, 18, 0, 0, 6.60783807566202, .327455919395466, 4, 0, 0, 0, 5, 0,
 468,MN920668/NA/war204ast1/NA/2018,MinorParent, 10.5904387814634, 20, 1, 10, 0, 5, 0, 0, 8, 8, 6.54700293868246, 0, 4, 2, 20, 5, 0, 0,
 469,OQ986607/NA/GEIG/NA/2021,Recombinant, 14.1986670139507, 20, 1, 10, 0, 0, 0, 0, 8, 4, 8.21162527253336, 0, 0, 1, 20, 2.5, 0, 15,
 469,KT946720/NA/D11-515-HK/house-crow/NA,MajorParent, 13.1607518637077, 20, 1, 0, 0, 10, 0, 0, 0, 8, 5.59527053623295, .629722921914358, 4, 2, 20, 5, 5, 20,
 469,OM469229/NA/ANV-PB23-SI7-Switzerland-2019/Gallus-gallus-domesticus-(broiler)/2019,MinorParent, 2.6405811223416, 0, 1, 5, 0, 0, 0, 0, 4, 0, 6.19310419123369, 0, 2, 0, 0, 0, 0, 0,
 470,OQ986609/NA/RHFU/NA/2021/reverse,Recombinant, 18.6676344333145, 20, 1, 10, 0, 5, 0, 0, 8, 8, 7.49700199928632, 0, 0, 2, 20, 5, 5, 20,
 470,MK746105/NA/AAstV-Chicken-CHN-2017-NJ1701/chicken/2017,MajorParent, 9.36415390909585, 20, 1, 5, 0, 5, 0, 0, 4, 4, 6.00282360458683, 0, 0, 1, 20, 2.5, 0, 15,
 470,MW684826/NA/Chicken-NLD-2019-V-M-039-astro-2/Gallus-gallus-domesticus-(broiler)/2019,MinorParent, 1.96821165758968, 0, 1, 0, 0, 5, 0, 0, 0, 0, 6.50017439612685, .680100755667506, 4, 0, 0, 0, 0, 0,
 471,OR906208/NA/HNxy2111/goose/2021,Recombinant, 21.6091926590228, 20, 10, 10, 10, 10, 8, 18, 8, 8, 7.3743561996069, .503778337531486, 4, 2, 20, 5, 5, 15,
 471,OM066894/NA/AAstV-Goose-CHN-2021-HR2110-1/goose/2021,MajorParent, 0, 0, 0, 0, 5, 0, 0, 0, 0, 4, 5.97783686350156, .100755667506297, 0, 0, 0, 0, 0, 20,
