Position in alignment;Recombination breakpoint number (200nt win);Upper 99% CI;Lower 99% CI;Upper 95% CI;Lower 95% CI;A;B;C;D;E
10825;5.329071E-15;3;769823;0;2;789916;0;;;
10827;5.329071E-15;3;705997;0;2;719413;0;;;
10829;5.329071E-15;3;668139;0;2;614196;0;;;
10831;5.329071E-15;3;549423;0;2;501744;0;;;
10833;5.329071E-15;3;54708;0;2;528728;0;;;
10835;5.329071E-15;3;560857;0;2;530898;0;;;
10837;5.329071E-15;3;589126;0;2;533068;0;;;
10839;5.329071E-15;3;617213;0;2;541001;0;;;
10841;5.329071E-15;3;649808;0;2;676772;0;;;
10843;5.329071E-15;3;681576;0;2;732304;0;;;
10845;5.329071E-15;3;737532;0;2;839322;0;;;
10847;5.329071E-15;3;88394;0;2;948992;0;;;
10849;5.329071E-15;3;914356;0;2;990985;0;;;
10851;5.329071E-15;3;927838;0;3;1239;0;;;
10853;5.329071E-15;3;931351;0;3;51172;0;;;
10855;5.329071E-15;3;934864;0;3;91559;0;;;
10857;5.329071E-15;3;953955;0;3;171656;0;;;
10859;5.329071E-15;4;18156;0;3;19363;0;;;
10861;5.329071E-15;4;84552;0;3;202846;0;;;
10863;5.329071E-15;3;960453;0;3;199027;0;;;
10865;5.329071E-15;3;967859;0;3;15672;0;;;
10867;5.329071E-15;4;55759;0;3;209636;0;;;
10869;5.329071E-15;4;74608;0;3;217433;0;;;
10871;5.329071E-15;4;73095;0;3;220242;0;;;
10873;5.329071E-15;4;52265;0;3;222691;0;;;
10875;5.329071E-15;4;47018;0;3;211213;0;;;
10877;5.329071E-15;4;4177;0;3;189953;0;;;
10879;5.329071E-15;3;848964;0;3;72572;0;;;
10881;5.329071E-15;3;736394;0;2;994314;0;;;
10883;5.329071E-15;3;87579;0;3;16978;0;;;
10885;5.329071E-15;3;818114;0;3;41969;0;;;
10887;5.329071E-15;3;914611;0;3;37026;0;;;
10889;5.329071E-15;3;911188;0;3;3745;0;;;
10891;5.329071E-15;3;907765;0;3;34737;0;;;
10893;5.329071E-15;3;904342;0;3;32024;0;;;
10895;5.329071E-15;3;900918;0;3;29311;0;;;
10897;5.329071E-15;3;897496;0;3;15597;0;;;
10899;5.329071E-15;3;894073;0;2;995315;0;;;
10901;5.329071E-15;3;890649;0;3;21172;0;;;
10903;5.329071E-15;3;89559;0;3;18147;0;;;
10905;5.329071E-15;3;903931;0;3;15122;0;;;
10907;5.329071E-15;3;912273;0;3;2293;0;;;
10909;5.329071E-15;3;920615;0;3;10017;0;;;
10911;5.329071E-15;3;74511;0;2;975435;0;;;
10913;5.329071E-15;3;757487;0;2;942082;0;;;
10915;5.329071E-15;3;687234;0;2;858151;0;;;
10917;5.329071E-15;3;908556;0;2;879704;0;;;
10919;5.329071E-15;3;879411;0;2;963414;0;;;
10921;5.329071E-15;3;920809;0;2;950639;0;;;
10923;5.329071E-15;3;925966;0;3;9324;0;;;
10925;5.329071E-15;3;957983;0;3;38622;0;;;
10927;5.329071E-15;4;49487;0;3;115241;0;;;
10929;5.329071E-15;4;89913;0;3;83445;0;;;
10931;5.329071E-15;4;93818;0;3;8418;0;;;
10933;5.329071E-15;4;187034;0;3;143572;0;;;
10935;5.329071E-15;4;267013;0;3;222681;0;;;
10937;5.329071E-15;4;296358;0;3;216588;0;;;
10939;5.329071E-15;4;325703;0;3;216581;0;;;
10941;5.329071E-15;4;351271;0;3;216575;0;;;
10943;5.329071E-15;4;352619;0;3;216428;0;;;
10945;5.329071E-15;4;373541;0;3;2164;0;;;
10947;5.329071E-15;4;394463;0;3;216373;0;;;
10949;5.329071E-15;4;415385;0;3;216346;0;;;
10951;5.329071E-15;4;436307;0;3;216319;0;;;
10953;5.329071E-15;4;45723;0;3;216292;0;;;
10955;5.329071E-15;4;483338;0;3;219149;0;;;
10957;5.329071E-15;4;51505;0;3;276254;0;;;
10959;5.329071E-15;4;543673;0;3;381618;0;;;
10961;5.329071E-15;4;567383;0;3;397179;0;;;
10963;5.329071E-15;4;593105;0;3;399051;0;;;
10965;5.329071E-15;4;613311;0;3;428188;0;;;
10967;5.329071E-15;4;622762;0;3;402224;0;;;
10969;5.329071E-15;4;624898;0;3;381202;0;;;
10971;5.329071E-15;4;62501;0;3;373904;0;;;
10973;5.329071E-15;4;719548;0;3;370069;0;;;
10975;5.329071E-15;4;608057;0;3;392387;0;;;
10977;5.329071E-15;4;610986;0;3;429376;0;;;
10979;5.329071E-15;4;607593;0;3;429875;0;;;
10981;5.329071E-15;4;604199;0;3;423933;0;;;
10983;5.329071E-15;4;600806;0;3;430873;0;;;
10985;5.329071E-15;4;597413;0;3;436043;0;;;
10987;5.329071E-15;4;594019;0;3;444095;0;;;
10989;5.329071E-15;4;590626;0;3;452146;0;;;
10991;5.329071E-15;4;548653;0;3;437201;0;;;
10993;5.329071E-15;4;37609;0;3;29729;0;;;
10995;5.329071E-15;4;391935;0;3;318515;0;;;
10997;5.329071E-15;4;40424;0;3;46549;0;;;
10999;5.329071E-15;4;450634;0;3;568854;0;;;
11001;5.329071E-15;4;464634;0;3;587966;0;;;
11003;5.329071E-15;4;48253;0;3;581167;0;;;
11005;5.329071E-15;4;585248;0;3;707588;0;;;
11007;5.329071E-15;4;624981;0;3;786667;0;;;
11009;5.329071E-15;4;731928;0;3;835278;0;;;
11011;5.329071E-15;4;784357;0;3;879666;0;;;
11013;5.329071E-15;4;902096;0;3;917877;0;;;
11015;5.329071E-15;4;992526;0;4;18972;0;;;
11017;5.329071E-15;4;992037;0;4;31476;0;;;
11019;5.329071E-15;5;26005;0;4;38158;0;;;
11021;5.329071E-15;5;53497;0;4;67679;0;;;
11023;5.329071E-15;5;57465;0;4;64333;0;;;
11025;5.329071E-15;4;988561;0;4;18926;0;;;
11027;5.329071E-15;4;98599;0;3;988271;0;;;
11029;5.329071E-15;4;985629;0;3;998229;0;;;
11031;5.329071E-15;4;985912;0;4;18774;0;;;
11033;5.329071E-15;4;985253;0;4;18723;0;;;
11035;5.329071E-15;4;984594;0;4;40405;0;;;
11037;5.329071E-15;4;983938;0;4;49032;0;;;
11039;5.329071E-15;4;959837;0;4;43201;0;;;
11041;5.329071E-15;4;950371;0;4;25459;0;;;
11043;5.329071E-15;4;949011;0;4;13492;0;;;
11045;5.329071E-15;4;94626;0;4;6298;0;;;
11047;5.329071E-15;4;942104;0;3;940364;0;;;
11049;5.329071E-15;4;941436;0;3;897147;0;;;
11051;5.329071E-15;4;939763;0;3;877113;0;;;
11053;5.329071E-15;4;938102;0;3;840322;0;;;
11055;5.329071E-15;4;936442;0;3;835576;0;;;
11057;5.329071E-15;4;91207;0;3;833373;0;;;
11059;5.329071E-15;4;79889;0;3;831169;0;;;
11061;5.329071E-15;4;728159;0;3;827662;0;;;
11063;5.329071E-15;4;660816;0;3;807876;0;;;
11065;5.329071E-15;4;651613;0;3;805853;0;;;
11067;5.329071E-15;4;60182;0;3;781593;0;;;
11069;5.329071E-15;4;666449;0;3;823067;0;;;
11071;5.329071E-15;4;824072;0;3;8067;0;;;
11073;5.329071E-15;4;834876;0;3;869096;0;;;
11075;5.329071E-15;4;82969;0;3;891315;0;;;
11077;5.329071E-15;4;823881;0;3;896134;0;;;
11079;5.329071E-15;4;818394;0;3;914583;0;;;
11081;5.329071E-15;4;903733;0;3;962477;0;;;
11083;5.329071E-15;4;939559;0;3;966271;0;;;
11085;5.329071E-15;4;964491;0;3;998918;0;;;
11087;5.329071E-15;5;15726;0;3;999459;0;;;
11089;5.329071E-15;5;152486;0;4;20677;0;;;
11091;5.329071E-15;5;304722;0;4;137196;0;;;
11093;5.329071E-15;5;301857;0;4;217239;0;;;
11095;5.329071E-15;5;341721;0;4;205164;0;;;
11097;5.329071E-15;5;363443;0;4;20758;0;;;
11099;5.329071E-15;5;367024;0;4;209996;0;;;
11101;5.329071E-15;5;370605;0;4;207051;0;;;
11103;5.329071E-15;5;37492;0;4;192783;0;;;
11105;5.329071E-15;5;379235;0;4;201674;0;;;
11107;5.329071E-15;5;383549;0;4;203643;0;;;
11109;5.329071E-15;5;387864;0;4;189168;0;;;
11111;5.329071E-15;5;392179;0;4;163144;0;;;
11113;5.329071E-15;5;396493;0;4;140628;0;;;
11115;5.329071E-15;5;400807;0;4;134021;0;;;
11117;5.329071E-15;5;399032;0;4;39655;0;;;
11119;5.329071E-15;5;153448;0;4;29299;0;;;
11121;5.329071E-15;5;145717;0;3;997182;0;;;
11123;5.329071E-15;5;135183;0;3;945637;0;;;
11125;5.329071E-15;5;100206;0;3;922084;0;;;
11127;5.329071E-15;5;26547;0;3;89861;0;;;
11129;5.329071E-15;5;13115;0;3;875203;0;;;
11131;5.329071E-15;5;3487;0;3;84537;0;;;
11133;5.329071E-15;5;79148;0;3;817959;0;;;
11135;0;1048318;4;777164;0;3;830288;0;;
11137;0;5094797;4;706483;0;3;915663;0;;
11139;0;3090365;4;71769;0;3;927536;0;;
11141;0;4611963;4;805767;0;3;932177;0;;
11143;0;636198;4;892554;0;3;932263;0;;
11145;0;7361086;4;881718;0;3;931588;0;;
11147;0;7609278;4;866894;0;3;930153;0;;
11149;0;7857471;4;852071;0;3;928719;0;;
11151;0;8105664;4;837247;0;3;927284;0;;
11153;0;8353856;4;822423;0;3;930947;0;;
11155;0;8602048;4;73791;0;3;899334;0;;
11157;0;8850241;4;5464;0;3;824346;0;;
11159;0;9098434;4;483508;0;3;731292;0;;
11161;0;9346627;4;277487;0;3;687731;0;;
11163;0;959482;4;254238;0;3;674141;0;;
11165;0;9843011;4;257354;0;3;662221;0;;
11167;0;100912;4;260929;0;3;652552;0;;
11169;0;1523722;4;273353;0;3;648619;0;;
11171;0;1678861;4;294629;0;3;653906;0;;
11173;0;1834;4;308763;0;3;647111;0;;
11175;0;1989139;4;147285;0;3;514524;0;;
11177;0;2144278;4;23592;0;3;465222;0;;
11179;0;2299417;4;24037;0;3;44513;0;;
11181;0;2454556;4;2382;0;3;477987;0;;
11183;0;2619366;4;41422;0;3;541944;0;;
11185;0;3319072;4;79035;0;3;556285;0;;
11187;0;4140163;4;182171;0;3;750482;0;;
11189;0;5833147;4;28681;0;3;818999;0;;
11191;0;8314381;4;342699;0;3;820245;0;;
11193;0;1550037;4;387886;0;3;830297;0;;
11195;0;1678435;4;374948;0;3;837441;0;;
11197;0;1806833;4;576914;0;3;845271;0;;
11199;0;1992123;4;494477;0;3;845271;0;;
11201;0;2122492;4;444757;0;3;758516;0;;
11203;0;2252861;4;391987;0;3;714896;0;;
11205;0;238323;4;294493;0;3;660884;0;;
11207;0;2513599;4;284733;0;3;60079;0;;
11209;0;2643968;4;178368;0;3;572243;0;;
11211;0;2774337;4;178631;0;3;544451;0;;
11213;0;2904707;4;178895;0;3;45936;0;;
11215;0;3135933;4;188263;0;3;417401;0;;
11217;0;3468016;4;200283;0;3;316122;0;;
11219;0;4581873;4;203668;0;3;187448;0;;
11221;0;4722995;4;21329;0;3;115708;0;;
11223;0;4864118;4;115746;0;3;123505;0;;
11225;0;500524;4;204538;0;3;131301;0;;
11227;0;5146363;4;204828;0;3;139098;0;;
11229;0;5287486;4;28535;0;3;146926;0;;
11231;0;5428609;4;280429;0;3;103005;0;;
11233;0;5569731;4;275784;0;3;12169;0;;
11235;0;5710854;4;236238;0;3;42701;0;;
11237;0;5851976;4;205643;0;3;40544;0;;
11239;0;5993099;4;205925;0;3;39036;0;;
11241;0;6134222;4;206206;0;3;37527;0;;
11243;0;6371218;4;253232;0;3;4316;0;;
11245;0;8259773;4;407513;0;3;114867;0;;
11247;1;86559;4;486248;0;3;315129;0;;
11249;1;125906;4;543891;0;3;482993;0;;
11251;1;136045;4;609265;0;3;628782;0;;
11253;1;150071;4;649678;0;3;754685;0;;
11255;1;162861;4;737717;0;3;753217;0;;
11257;1;178233;4;820081;0;3;817567;0;;
11259;1;183313;4;82111;0;3;840197;0;;
11261;1;183899;4;875494;0;3;910731;0;;
11263;1;184669;4;892859;0;3;915362;0;;
11265;1;185443;4;93016;0;3;906783;0;;
11267;1;186167;4;982909;0;3;924623;0;;
11269;1;187423;4;993089;0;3;979522;0;;
11271;1;187969;4;955774;0;3;977171;0;;
11273;1;188515;4;932132;0;3;925174;0;;
11275;1;189062;4;850223;0;3;821514;0;;
11277;1;189608;4;738544;0;3;637063;0;;
11279;1;190154;4;72365;0;3;577585;0;;
11281;1;1907;4;380942;0;3;457135;0;;
11283;1;191246;4;328352;0;3;352352;0;;
11285;1;191792;4;212981;0;3;332809;0;;
11287;1;192338;4;216106;0;3;340284;0;;
11289;1;192884;4;219008;0;3;288388;0;;
11291;1;19343;4;177896;0;3;275732;0;;
11293;1;193976;4;16828;0;3;241612;0;;
11295;1;194522;4;167683;0;3;252375;0;;
11297;1;195068;4;16854;0;3;261413;0;;
11299;1;195614;4;170582;0;3;291385;0;;
11301;1;19616;4;172625;0;3;292368;0;;
11303;1;20094;4;174667;0;3;293351;0;;
11305;1;209292;4;197501;0;3;396587;0;;
11307;1;217611;4;204905;0;3;451624;0;;
11309;1;238554;4;214976;0;3;514864;0;;
11311;1;263685;4;215291;0;3;598925;0;;
11313;1;311598;4;483541;0;3;802637;0;;
11315;1;390315;4;775562;0;3;857468;0;;
11317;1;778988;4;905293;0;3;907491;0;;
11319;2;177839;4;980453;0;3;909757;0;;
11321;2;298947;4;980585;0;3;979471;0;;
11323;2;368818;4;980742;0;4;0;;;
11325;2;395968;4;984098;0;4;0;;;
11327;2;41881;4;985999;0;4;0;;;
11329;2;441651;4;9879;0;4;0;;;
11331;2;464493;4;989801;0;3;997722;0;;
11333;2;632612;5;17628;0;3;993881;0;;
11335;2;649558;5;8272;0;3;985857;0;;
11337;2;666203;4;962731;0;3;940637;0;;
11339;2;680673;4;952078;0;3;916468;0;;
11341;2;696201;4;940337;0;3;893043;0;;
11343;2;712821;4;88923;0;3;881732;0;;
11345;2;731513;4;810576;0;3;872524;0;;
11347;2;832082;4;794162;0;3;867642;0;;
11349;2;881709;4;777747;0;3;862761;0;;
11351;2;888772;4;761333;0;3;879728;0;;
11353;2;895834;4;744918;0;3;880524;0;;
11355;2;902897;4;728504;0;3;879678;0;;
11357;2;90996;4;712089;0;3;878832;0;;
11359;2;917022;4;695674;0;3;879128;0;;
11361;2;924803;4;722473;0;3;879429;0;;
11363;2;940319;4;737677;0;3;879732;0;;
11365;2;96329;4;775686;0;3;890763;0;;
11367;2;975001;4;795477;0;3;885136;0;;
11369;2;974079;4;797734;0;3;999252;0;;
11371;2;973448;4;821676;0;3;999582;0;;
11373;2;972817;4;809434;0;4;12225;0;;
11375;2;972596;4;814345;0;4;1137;0;;
11377;2;976146;4;826465;0;3;994352;0;;
11379;2;976359;4;911422;0;4;22157;0;;
11381;2;975455;4;940996;0;4;12362;0;;
11383;2;973806;4;939405;0;3;977942;0;;
11385;2;966809;4;826515;0;3;975529;0;;
11387;2;958598;4;813879;0;3;92854;0;;
11389;2;941669;4;75653;0;3;869211;0;;
11391;2;916856;4;588534;0;3;867143;0;;
11393;2;844996;4;595494;0;3;864958;0;;
11395;2;832157;4;572303;0;3;86057;0;;
11397;2;819317;4;599514;0;3;811286;0;;
11399;2;800788;4;599697;0;3;813478;0;;
11401;2;787751;4;599893;0;3;818686;0;;
11403;2;774714;4;60009;0;3;823546;0;;
11405;2;761677;4;600287;0;3;821499;0;;
11407;2;74864;4;603864;0;3;822244;0;;
11409;2;735603;4;606288;0;3;823237;0;;
11411;2;722566;4;604178;0;3;82303;0;;
11413;2;709529;4;602068;0;3;822824;0;;
11415;2;686407;4;599958;0;3;822617;0;;
11417;2;653198;4;597847;0;3;822411;0;;
11419;2;541813;4;57536;0;3;822205;0;;
11421;2;527701;4;573019;0;3;821998;0;;
11423;2;513588;4;570678;0;3;821792;0;;
11425;2;499476;4;568336;0;3;821585;0;;
11427;2;485364;4;565995;0;3;821379;0;;
11429;2;471251;4;563654;0;3;73254;0;;
11431;2;457139;4;561313;0;3;678431;0;;
11433;2;443027;4;558971;0;3;678409;0;;
11435;2;428915;4;55663;0;3;678388;0;;
11437;2;414803;4;554289;0;3;678366;0;;
11439;2;40069;4;551916;0;3;678344;0;;
11441;2;386578;4;549544;0;3;679549;0;;
11443;2;362878;4;291612;0;3;500162;0;;
11445;2;174023;4;137329;0;3;337391;0;;
11447;1;913441;4;35943;0;3;202951;0;;
11449;1;874095;4;385;0;3;159818;0;;
11451;1;863955;3;911824;0;3;40511;0;;
11453;1;849929;3;826473;0;3;5484;0;;
11455;1;837139;3;704524;0;2;987451;0;;
11457;1;821767;3;681135;0;2;951591;0;;
11459;1;816687;3;663156;0;2;930979;0;;
11461;1;816102;3;641356;0;2;913165;0;;
11463;1;815331;3;588115;0;2;857294;0;;
11465;1;814557;3;443169;0;2;793925;0;;
11467;1;813833;3;395859;0;2;736189;0;;
11469;1;812577;3;337198;0;2;689251;0;;
11471;1;812031;3;272401;0;2;692442;0;;
11473;1;811485;3;272174;0;2;696363;0;;
11475;1;810939;3;271947;0;2;700284;0;;
11477;1;810393;3;27172;0;2;7013;0;;
11479;1;809847;3;271494;0;2;674026;0;;
11481;1;8093;3;271267;0;2;674523;0;;
11483;1;808754;3;27104;0;2;675044;0;;
11485;1;808208;3;270813;0;2;675512;0;;
11487;1;807662;3;270587;0;2;675981;0;;
11489;1;807116;3;27036;0;2;676449;0;;
11491;1;80657;3;237774;0;2;673646;0;;
11493;1;806024;3;219089;0;2;674302;0;;
11495;1;805478;3;216576;0;2;674958;0;;
11497;1;804932;3;210785;0;2;655747;0;;
11499;1;804386;3;201259;0;2;654673;0;;
11501;1;80384;3;154787;0;2;653599;0;;
11503;1;79906;3;1112;0;2;644367;0;;
11505;1;790708;3;66346;0;2;56135;0;;
11507;1;782389;2;962516;0;2;42321;0;;
11509;1;761446;2;960279;0;2;264943;0;;
11511;1;736315;2;753528;0;2;156576;0;;
11513;1;688402;2;70295;0;2;88857;0;;
11515;1;609685;2;625558;0;1;939172;0;;
11517;1;221013;2;565441;0;1;912266;0;;
11519;0;8221614;2;546361;0;1;843582;0;;
11521;0;7010534;2;36354;0;1;755256;0;;
11523;0;6311823;2;318199;0;1;627255;0;;
11525;0;604032;2;238784;0;1;621083;0;;
11527;0;5811903;2;293756;0;1;695778;0;;
11529;0;5583487;2;3229;0;1;718325;0;;
11531;0;535507;2;322299;0;1;721517;0;;
11533;0;3673875;2;290838;0;1;724708;0;;
11535;0;3503374;2;291207;0;1;738777;0;;
11537;0;3332872;2;294802;0;1;743698;0;;
11539;0;3162371;2;289029;0;1;750731;0;;
11541;0;2991869;2;279344;0;1;766037;0;;
11543;0;2808167;2;23724;0;1;766587;0;;
11545;0;2611265;2;162716;0;1;761375;0;;
11547;0;1603089;2;136838;0;1;748646;0;;
11549;0;1104333;2;110959;0;1;742994;0;;
11551;0;1031225;2;85081;0;1;743955;0;;
11553;0;9581174;2;59203;0;1;744917;0;;
11555;0;8850095;2;33324;0;1;745878;0;;
11557;0;8119017;2;76795;0;1;764362;0;;
11559;0;7387938;2;113832;0;1;773633;0;;
11561;0;6584997;2;113004;0;1;763504;0;;
11563;0;5008668;2;106352;0;1;746578;0;;
11565;0;2686674;2;17827;0;1;739428;0;;
11567;0;1490814;2;100479;0;1;715842;0;;
11569;0;1068404;2;131262;0;1;681844;0;;
11571;0;9763773;2;200168;0;1;680327;0;;
11573;0;8843506;2;205226;0;1;660943;0;;
11575;0;7512607;2;164271;0;1;640526;0;;
11577;0;2411624;1;972476;0;1;615347;0;;
11579;0;6470627;1;944904;0;1;55698;0;;
11581;5.329071E-15;1;931688;0;1;530466;0;;;
11583;5.329071E-15;1;951735;0;1;547302;0;;;
11585;5.329071E-15;2;28075;0;1;599595;0;;;
11587;5.329071E-15;2;149212;0;1;67931;0;;;
11589;5.329071E-15;2;218777;0;1;688001;0;;;
11591;5.329071E-15;2;239619;0;1;696453;0;;;
11593;5.329071E-15;2;16095;0;1;615439;0;;;
11595;5.329071E-15;2;177268;0;1;596038;0;;;
11597;5.329071E-15;2;241393;0;1;605135;0;;;
11599;5.329071E-15;2;250122;0;1;651701;0;;;
11601;5.329071E-15;2;345735;0;1;678137;0;;;
11603;5.329071E-15;2;41326;0;1;75083;0;;;
11605;5.329071E-15;2;475226;0;1;787192;0;;;
11607;5.329071E-15;2;478826;0;1;766441;0;;;
11609;5.329071E-15;2;475415;0;1;746657;0;;;
11611;5.329071E-15;2;472003;0;1;744297;0;;;
11613;5.329071E-15;2;468592;0;1;741937;0;;;
11615;5.329071E-15;2;499883;0;1;753005;0;;;
11617;5.329071E-15;2;571895;0;1;804449;0;;;
11619;5.329071E-15;2;582462;0;1;840753;0;;;
11621;5.329071E-15;2;586006;0;1;835211;0;;;
11623;5.329071E-15;2;602928;0;1;828608;0;;;
11625;5.329071E-15;2;619673;0;1;90497;0;;;
11627;5.329071E-15;2;681134;0;1;922048;0;;;
11629;5.329071E-15;2;676938;0;1;921617;0;;;
11631;5.329071E-15;2;672742;0;1;921185;0;;;
11633;5.329071E-15;2;668546;0;1;920754;0;;;
11635;5.329071E-15;2;664351;0;1;920975;0;;;
11637;5.329071E-15;2;660155;0;1;922857;0;;;
11639;5.329071E-15;2;65596;0;1;923016;0;;;
11641;5.329071E-15;2;651764;0;1;923175;0;;;
11643;5.329071E-15;2;647568;0;1;923334;0;;;
11645;5.329071E-15;2;643373;0;1;923494;0;;;
11647;5.329071E-15;2;639177;0;1;923653;0;;;
11649;5.329071E-15;2;634982;0;1;923812;0;;;
11651;5.329071E-15;2;631029;0;1;923972;0;;;
11653;5.329071E-15;2;627319;0;1;924131;0;;;
11655;5.329071E-15;2;623609;0;1;92429;0;;;
11657;5.329071E-15;2;619899;0;1;92445;0;;;
11659;5.329071E-15;2;616189;0;1;924609;0;;;
11661;5.329071E-15;2;612479;0;1;924768;0;;;
11663;5.329071E-15;2;608769;0;1;924928;0;;;
11665;5.329071E-15;2;565699;0;1;89209;0;;;
11667;5.329071E-15;2;563545;0;1;892056;0;;;
11669;5.329071E-15;2;56139;0;1;892022;0;;;
11671;5.329071E-15;2;559236;0;1;891868;0;;;
11673;5.329071E-15;2;557082;0;1;886334;0;;;
11675;5.329071E-15;2;554928;0;1;880801;0;;;
11677;5.329071E-15;2;552774;0;1;875267;0;;;
11679;5.329071E-15;2;55062;0;1;869734;0;;;
11681;5.329071E-15;2;548466;0;1;8642;0;;;
11683;5.329071E-15;2;546312;0;1;858667;0;;;
11685;5.329071E-15;2;544158;0;1;853133;0;;;
11687;5.329071E-15;2;542003;0;1;8476;0;;;
11689;5.329071E-15;2;539849;0;1;842066;0;;;
11691;5.329071E-15;2;537695;0;1;836532;0;;;
11693;5.329071E-15;2;535541;0;1;830999;0;;;
11695;5.329071E-15;2;535218;0;1;890394;0;;;
11697;5.329071E-15;2;533695;0;1;891627;0;;;
11699;5.329071E-15;2;533076;0;1;948452;0;;;
11701;5.329071E-15;2;532619;0;1;952824;0;;;
11703;5.329071E-15;2;629299;0;1;957195;0;;;
11705;5.329071E-15;2;730107;0;1;961567;0;;;
11707;5.329071E-15;2;831652;0;1;970303;0;;;
11709;5.329071E-15;2;848644;0;1;975383;0;;;
11711;5.329071E-15;2;848639;0;1;975108;0;;;
11713;5.329071E-15;2;848635;0;1;974833;0;;;
11715;5.329071E-15;2;848223;0;1;974558;0;;;
11717;5.329071E-15;2;847139;0;1;974283;0;;;
11719;5.329071E-15;2;846055;0;1;973965;0;;;
11721;5.329071E-15;2;844971;0;1;97177;0;;;
11723;5.329071E-15;2;843886;0;1;971701;0;;;
11725;5.329071E-15;2;842802;0;1;971632;0;;;
11727;5.329071E-15;2;828848;0;1;965406;0;;;
11729;5.329071E-15;2;592381;0;1;944631;0;;;
11731;5.329071E-15;2;590307;0;1;939431;0;;;
11733;5.329071E-15;2;589532;0;1;934231;0;;;
11735;5.329071E-15;2;591181;0;1;929031;0;;;
11737;5.329071E-15;2;587721;0;1;923831;0;;;
11739;5.329071E-15;2;582012;0;1;918632;0;;;
11741;5.329071E-15;2;579939;0;1;914631;0;;;
11743;5.329071E-15;2;577865;0;1;9124;0;;;
11745;5.329071E-15;2;575792;0;1;90977;0;;;
11747;5.329071E-15;2;573718;0;1;907937;0;;;
11749;5.329071E-15;2;571645;0;1;905706;0;;;
11751;5.329071E-15;2;569571;0;1;898245;0;;;
11753;5.329071E-15;2;567497;0;1;898237;0;;;
11755;5.329071E-15;2;565424;0;1;897258;0;;;
11757;5.329071E-15;2;531096;0;1;817737;0;;;
11759;5.329071E-15;2;504713;0;1;783715;0;;;
11761;5.329071E-15;2;482417;0;1;742201;0;;;
11763;5.329071E-15;2;427842;0;1;737726;0;;;
11765;5.329071E-15;2;359355;0;1;737501;0;;;
11767;5.329071E-15;2;290924;0;1;692688;0;;;
11769;5.329071E-15;2;165336;0;1;659782;0;;;
11771;5.329071E-15;2;12014;0;1;646531;0;;;
11773;5.329071E-15;2;6964;0;1;63258;0;;;
11775;5.329071E-15;2;1913;0;1;610081;0;;;
11777;5.329071E-15;2;19097;0;1;609482;0;;;
11779;5.329071E-15;2;6308;0;1;608883;0;;;
11781;5.329071E-15;2;103006;0;1;56052;0;;;
11783;5.329071E-15;2;21361;0;1;51958;0;;;
11785;5.329071E-15;1;984953;0;1;502538;0;;;
11787;5.329071E-15;1;992236;0;1;487277;0;;;
11789;5.329071E-15;1;895844;0;1;474806;0;;;
11791;5.329071E-15;1;893085;0;1;444943;0;;;
11793;5.329071E-15;1;890326;0;1;431031;0;;;
11795;5.329071E-15;1;887568;0;1;430592;0;;;
11797;5.329071E-15;1;82993;0;1;368326;0;;;
11799;5.329071E-15;1;820318;0;1;330516;0;;;
11801;5.329071E-15;1;808065;0;1;294648;0;;;
11803;5.329071E-15;1;797226;0;1;180513;0;;;
11805;5.329071E-15;1;764256;0;1;127884;0;;;
11807;5.329071E-15;1;739456;0;1;92245;0;;;
11809;5.329071E-15;1;729505;0;1;73752;0;;;
11811;5.329071E-15;1;723111;0;1;44694;0;;;
11813;5.329071E-15;1;716717;0;1;36766;0;;;
11815;5.329071E-15;1;710322;0;1;24391;0;;;
11817;5.329071E-15;1;683007;0;1;0;;;;
11819;5.329071E-15;1;625469;0;0;997914;0;;;
11821;5.329071E-15;1;517068;0;0;9886385;0;;;
11823;5.329071E-15;1;475261;0;0;9681243;0;;;
11825;5.329071E-15;1;466583;0;0;9470394;0;;;
11827;5.329071E-15;1;3415;0;0;8874369;0;;;
11829;5.329071E-15;1;336854;0;0;8851474;0;;;
11831;5.329071E-15;1;332208;0;0;8836666;0;;;
11833;5.329071E-15;1;327562;0;0;8821858;0;;;
11835;5.329071E-15;1;322916;0;0;8772802;0;;;
11837;5.329071E-15;1;31827;0;0;8688403;0;;;
11839;5.329071E-15;1;313625;0;0;8604004;0;;;
11841;5.329071E-15;1;308979;0;0;8536707;0;;;
11843;5.329071E-15;1;304333;0;0;8488469;0;;;
11845;5.329071E-15;1;299687;0;0;8440232;0;;;
11847;5.329071E-15;1;295041;0;0;8391994;0;;;
11849;5.329071E-15;1;290395;0;0;8343756;0;;;
11851;5.329071E-15;1;28575;0;0;8295519;0;;;
11853;5.329071E-15;1;281104;0;0;8247281;0;;;
11855;5.329071E-15;1;276458;0;0;8199044;0;;;
11857;5.329071E-15;1;271812;0;0;8150806;0;;;
11859;5.329071E-15;1;267166;0;0;8102569;0;;;
11861;5.329071E-15;1;262521;0;0;8054332;0;;;
11863;5.329071E-15;1;257875;0;0;8006094;0;;;
11865;5.329071E-15;1;253229;0;0;7957856;0;;;
11867;5.329071E-15;1;248583;0;0;7925459;0;;;
11869;5.329071E-15;1;243937;0;0;790825;0;;;
11871;5.329071E-15;1;239291;0;0;7891042;0;;;
11873;5.329071E-15;1;234646;0;0;7873834;0;;;
11875;5.329071E-15;1;23;0;0;7856627;0;;;
